candidate_id,epsilon,embedding_precision,block_size,source_row_or_combination,combination_coefficients,recovered_p,recovered_q,recovery_valid,raw_bkz_pmf_valid,pmf_is_fixed_q_normalized,normalization_preserved_q,linf_norm_lower,linf_norm_upper,l2_norm,input_basis_hash,output_basis_hash,run_id,sd_lower,sd_upper,renyi_lower,renyi_upper,log2_renyi_minus_one_lower,log2_renyi_minus_one_upper,feasible,rejection_reason
1426,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row2,comb:-2*row0;1*row2,5507345858 4736117763 3012055139 1416653460 492747715 126749395 24111679 3392105 352916 27154 1545 65 2 0 0 0 0 0 0,15319554796,true,true,false,true,191514465102.01044512371025631894203938234491849979,191514465102.01044512371025631894203938234491849979,322912595521.7008,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000029469560010883125318311550323325000486743749117300,0.000000000029469560010883125318311550323325000486743749117300,1.0000000000045599413157572717047429975428889056258,1.0000000000045599413157572717047429975428889056258,-37.674121880927355111630298813805538771200726982789,-37.674121880927355111630298813805538771200726982789,false,renyi_requirement_failed
1427,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row2;1*row11,comb:-2*row0;1*row2;1*row11,5428836147 4668602258 2969116928 1396458423 485723373 124942525 23767956 3343749 347885 26767 1523 64 2 0 0 0 0 0 0,15101167600,true,true,false,true,211575806003.60334326746701708422448743165249718071,211575806003.60334326746701708422448743165249718071,417485027230.0737,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000041434595241704674995386942612210335006914104194183,0.000000000041434595241704674995386942612210335006914104194183,1.0000000000053644777616875789171913779308652637275,1.0000000000053644777616875789171913779308652637275,-37.439699408914638068237396747976448657897970409061,-37.439699408914638068237396747976448657897970409061,false,renyi_requirement_failed
1428,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row2;2*row11,comb:-2*row0;1*row2;2*row11,5350326436 4601086753 2926178717 1376263386 478699031 123135655 23424233 3295393 342854 26380 1501 63 2 0 0 0 0 0 0,14882780404,true,true,false,true,274361591654.96523964000925680590614854739722737590,274361591654.96523964000925680590614854739722737590,568851132012.7891,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000055406462634262888760042129343936490401160429610772,0.000000000055406462634262888760042129343936490401160429610772,1.0000000018414216420771854194979008335762146968833,1.0000000018414216420771854194979008335762146968833,-29.016532846372209280986540410192105481414673956679,-29.016532846372209280986540410192105481414673956679,false,renyi_requirement_failed
1429,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row2;-2*row11,comb:-2*row0;2*row2;-2*row11,5917076842 5088471554 3236143538 1522048478 529406754 136179192 25905520 3644468 379172 29174 1660 70 2 0 0 0 0 0 0,16459286424,true,true,false,true,236637046001.22316509144076972169491516394998130133,236637046001.22316509144076972169491516394998130133,491156570541.3946,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000043364152428671168452098631487145944421978439891058,0.000000000043364152428671168452098631487145944421978439891058,1.0000000000202377797766118938157848218340649916596,1.0000000000202377797766118938157848218340649916596,-35.524158018598653135063840459359678286488661988535,-35.524158018598653135063840459359678286488661988535,false,renyi_requirement_failed
1430,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row2;-1*row11,comb:-2*row0;2*row2;-1*row11,5838567131 5020956049 3193205327 1501853441 522382412 134372322 25561797 3596112 374141 28787 1638 69 2 0 0 0 0 0 0,16240899228,true,true,false,true,215740787412.97179437025738135856385425872340629166,215740787412.97179437025738135856385425872340629166,402820367814.97894,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000034834146951470015782948491566090575000106526278421,0.000000000034834146951470015782948491566090575000106526278421,1.0000000000131735345073809406035951605622836280857,1.0000000000131735345073809406035951605622836280857,-36.143566565885608302955734089584465644648632490414,-36.143566565885608302955734089584465644648632490414,false,renyi_requirement_failed
1431,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row2,comb:-2*row0;2*row2,5760057420 4953440544 3150267116 1481658404 515358070 132565452 25218074 3547756 369110 28400 1616 68 2 0 0 0 0 0 0,16022512032,true,true,false,true,227925697939.15032539089338200545078429979711725872,227925697939.15032539089338200545078429979711725872,403200172970.45905,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000034069712071590272575716057562508369433924091063454,0.000000000034069712071590272575716057562508369433924091063454,1.0000000000101054345211747780707887134544022317149,1.0000000000101054345211747780707887134544022317149,-36.526077686608774945786219825024142459108150087513,-36.526077686608774945786219825024142459108150087513,false,renyi_requirement_failed
1432,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row2;1*row11,comb:-2*row0;2*row2;1*row11,5681547709 4885925039 3107328905 1461463367 508333728 130758582 24874351 3499400 364079 28013 1594 67 2 0 0 0 0 0 0,15804124836,true,true,false,true,290711483590.51222176343562172713244541554184745391,290711483590.51222176343562172713244541554184745391,492090610615.99567,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000046951453743336250419040373865820036461972748637808,0.000000000046951453743336250419040373865820036461972748637808,1.0000000000095373799027192992243000397550216520941,1.0000000000095373799027192992243000397550216520941,-36.609544153394986484817170462062263446462532276583,-36.609544153394986484817170462062263446462532276583,false,renyi_requirement_failed
1433,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row2;2*row11,comb:-2*row0;2*row2;2*row11,5603037998 4818409534 3064390694 1441268330 501309386 128951712 24530628 3451044 359048 27626 1572 66 2 0 0 0 0 0 0,15585737640,true,true,false,true,353497269241.87411813597786144881410653128657764910,353497269241.87411813597786144881410653128657764910,633255570402.3779,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000060194193079519874541836096022476649244714759266607,0.000000000060194193079519874541836096022476649244714759266607,1.0000000000105298867303434948047669690916021327066,1.0000000000105298867303434948047669690916021327066,-36.466719126338537122212329889345705809780008752753,-36.466719126338537122212329889345705809780008752753,false,renyi_requirement_failed
1434,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;-2*row2;-2*row11,comb:-2*row0;1*row1;-2*row2;-2*row11,2279319320 1960131976 1246596028 586308847 203932968 52457636 9979075 1403887 146061 11238 639 27 1 0 0 0 0 0 0,6340287703,true,true,false,true,515431515752.33590017898061036580016881726555426938,515431515752.33590017898061036580016881726555426938,713062825071.4591,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000013780102019044546966152193718355072359328153147429,0.00000000013780102019044546966152193718355072359328153147429,1.1426406509671273988550846360476242512851671777429,1.1426406509671273988550846360476242512851671777429,-2.8095429027897788979114604523737543647147645955337,-2.8095429027897788979114604523737543647147645955337,false,renyi_requirement_failed
1435,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;-2*row2;-1*row11,comb:-2*row0;1*row1;-2*row2;-1*row11,2200809609 1892616471 1203657817 566113810 196908626 50650766 9635352 1355531 141030 10851 617 26 1 0 0 0 0 0 0,6121900507,true,true,false,true,486737157235.72188440357953096210806270775053297851,486737157235.72188440357953096210806270775053297851,610847189616.0914,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000010675737889946924370179351156881661956344790660448,0.00000000010675737889946924370179351156881661956344790660448,1.1834832087915384974891397288117601046020850086456,1.1834832087915384974891397288117601046020850086456,-2.4462800519909939612206534712395647922221063062246,-2.4462800519909939612206534712395647922221063062246,false,renyi_requirement_failed
1436,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;-2*row2,comb:-2*row0;1*row1;-2*row2,2122299898 1825100966 1160719606 545918773 189884284 48843896 9291629 1307175 135999 10464 595 25 1 0 0 0 0 0 0,5903513311,true,true,false,true,458042798719.10786862817845155841595659823551168765,458042798719.10786862817845155841595659823551168765,563104470272.6718,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000010020902355952375308523477645850268443059608846903,0.00000000010020902355952375308523477645850268443059608846903,1.2273505819899179539394872377999320598488644481442,1.2273505819899179539394872377999320598488644481442,-2.1370093976758407860525926267466774880877153180741,-2.1370093976758407860525926267466774880877153180741,false,renyi_requirement_failed
1437,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;-2*row2;1*row11,comb:-2*row0;1*row1;-2*row2;1*row11,2043790187 1757585461 1117781395 525723736 182859942 47037026 8947906 1258819 130968 10077 573 24 1 0 0 0 0 0 0,5685126115,true,true,false,true,429348440202.49385285277737215472385048872049039678,429348440202.49385285277737215472385048872049039678,583365801737.1755,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000011933666612573121906746002185116128292207867327398,0.00000000011933666612573121906746002185116128292207867327398,1.2745915940694313084822018719918036137838317702981,1.2745915940694313084822018719918036137838317702981,-1.8646406332041163551316472890561441627085819800875,-1.8646406332041163551316472890561441627085819800875,false,renyi_requirement_failed
1438,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;-2*row2;2*row11,comb:-2*row0;1*row1;-2*row2;2*row11,1965280476 1690069956 1074843184 505528699 175835600 45230156 8604183 1210463 125937 9690 551 23 1 0 0 0 0 0 0,5466738919,true,true,false,true,400654081685.87983707737629275103174437920546910591,400654081685.87983707737629275103174437920546910591,665448218607.6171,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000016307712882591702654168491028639672691560917858919,0.00000000016307712882591702654168491028639672691560917858919,1.3256108375556065359734891110956901487481031425822,1.3256108375556065359734891110956901487481031425822,-1.6187793761568959175305065450018200947287397954844,-1.6187793761568959175305065450018200947287397954844,false,renyi_requirement_failed
1439,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;-1*row2;-2*row11,comb:-2*row0;1*row1;-1*row2;-2*row11,2532030882 2177454757 1384808005 651313791 226543323 58273693 11085470 1559538 162255 12484 710 30 1 0 0 0 0 0 0,7043244939,true,true,false,true,404233404497.69111223242141542579979949965864047903,404233404497.69111223242141542579979949965864047903,587019117603.552,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000010306580718195551083367370934468928168800065574486,0.00000000010306580718195551083367370934468928168800065574486,1.0283871878981937053610303182631559735731050716168,1.0283871878981937053610303182631559735731050716168,-5.1386162504085117176263389329935109960221423661923,-5.1386162504085117176263389329935109960221423661923,false,renyi_requirement_failed
1440,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;-1*row2;-1*row11,comb:-2*row0;1*row1;-1*row2;-1*row11,2453521171 2109939252 1341869794 631118754 219518981 56466823 10741747 1511182 157224 12097 688 29 1 0 0 0 0 0 0,6824857743,true,true,false,true,375539045981.07709645702033602210769339014361918816,375539045981.07709645702033602210769339014361918816,467791328428.9494,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000075849430592063479755510118693326420391087456071353,0.000000000075849430592063479755510118693326420391087456071353,1.0613596245674445144287441405801408741183872565176,1.0613596245674445144287441405801408741183872565176,-4.0265665341233013340882070982983480922050479177736,-4.0265665341233013340882070982983480922050479177736,false,renyi_requirement_failed
1441,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;-1*row2,comb:-2*row0;1*row1;-1*row2,2375011460 2042423747 1298931583 610923717 212494639 54659953 10398024 1462826 152193 11710 666 28 1 0 0 0 0 0 0,6606470547,true,true,false,true,346844687464.46308068161925661841558728062859789729,346844687464.46308068161925661841558728062859789729,415141744818.3111,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000069516701392322571941881454370783595576226805685479,0.000000000069516701392322571941881454370783595576226805685479,1.0965141713697831058630184654802570016186702522909,1.0965141713697831058630184654802570016186702522909,-3.3731153980277105198228094923829031537172106733901,-3.3731153980277105198228094923829031537172106733901,false,renyi_requirement_failed
1442,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;-1*row2;1*row11,comb:-2*row0;1*row1;-1*row2;1*row11,2296501749 1974908242 1255993372 590728680 205470297 52853083 10054301 1414470 147162 11323 644 27 1 0 0 0 0 0 0,6388083351,true,true,false,true,318150328947.84906490621817721472348117111357660642,318150328947.84906490621817721472348117111357660642,452916403373.144,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000090883263746880172231405947264594508850746115472532,0.000000000090883263746880172231405947264594508850746115472532,1.1340747771323168784943826164198431699795795497566,1.1340747771323168784943826164198431699795795497566,-2.8988902396639696142941268292477742606451920431972,-2.8988902396639696142941268292477742606451920431972,false,renyi_requirement_failed
1443,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;-1*row2;2*row11,comb:-2*row0;1*row1;-1*row2;2*row11,2217992038 1907392737 1213055161 570533643 198445955 51046213 9710578 1366114 142131 10936 622 26 1 0 0 0 0 0 0,6169696155,true,true,false,true,289455970431.23504913081709781103137506159855531555,289455970431.23504913081709781103137506159855531555,563205581838.7628,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000012952964716636575568753398825983462331556572600186,0.00000000012952964716636575568753398825983462331556572600186,1.1742971168425819373669349093962540985643927787730,1.1742971168425819373669349093962540985643927787730,-2.5203793897456893859584667215623858239626359433654,-2.5203793897456893859584667215623858239626359433654,false,renyi_requirement_failed
1444,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;-2*row11,comb:-2*row0;1*row1;-2*row11,2784742444 2394777538 1523019982 716318735 249153678 64089750 12191865 1715189 178449 13730 781 33 1 0 0 0 0 0 0,7746202175,true,true,false,true,293035293243.04632428586222048579943018205172668867,293035293243.04632428586222048579943018205172668867,505595271282.04395,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000082174659880220727831553772295683731815500171161928,0.000000000082174659880220727831553772295683731815500171161928,1.0000000000414219588256436836064662527204782727323,1.0000000000414219588256436836064662527204782727323,-34.490813264195288955213561663110339867120650738096,-34.490813264195288955213561663110339867120650738096,false,renyi_requirement_failed
1445,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;-1*row11,comb:-2*row0;1*row1;-1*row11,2706232733 2327262033 1480081771 696123698 242129336 62282880 11848142 1666833 173418 13343 759 32 1 0 0 0 0 0 0,7527814979,true,true,false,true,264340934726.43230851046114108210732407253670539780,264340934726.43230851046114108210732407253670539780,373397170345.88446,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000062368799672685626438462323917422342683604484307118,0.000000000062368799672685626438462323917422342683604484307118,1.0000000000131153958409369006915417371481101447460,1.0000000000131153958409369006915417371481101447460,-36.149947692952705565756427131470673503083590825124,-36.149947692952705565756427131470673503083590825124,false,renyi_requirement_failed
1446,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1,comb:-2*row0;1*row1,2627723022 2259746528 1437143560 675928661 235104994 60476010 11504419 1618477 168387 12956 737 31 1 0 0 0 0 0 0,7309427783,true,true,false,true,235646576209.81829273506006167841521796302168410693,235646576209.81829273506006167841521796302168410693,320157733184.856,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000050549943217299990147148558366824655743720811052056,0.000000000050549943217299990147148558366824655743720811052056,1.0000177108798949872930319867280272016008817387717,1.0000177108798949872930319867280272016008817387717,-15.785004585971993564760243880468401001628244232889,-15.785004585971993564760243880468401001628244232889,false,renyi_requirement_failed
1447,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;1*row11,comb:-2*row0;1*row1;1*row11,2549213311 2192231023 1394205349 655733624 228080652 58669140 11160696 1570121 163356 12569 715 30 1 0 0 0 0 0 0,7091040587,true,true,false,true,206952217693.20427695965898227472311185350666281606,206952217693.20427695965898227472311185350666281606,380595796390.36957,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000074592983475513127881076308702765308267246179932482,0.000000000074592983475513127881076308702765308267246179932482,1.0214421077408724861270437480602305604670753574128,1.0214421077408724861270437480602305604670753574128,-5.5434094613184071105584197119139895293107518705174,-5.5434094613184071105584197119139895293107518705174,false,renyi_requirement_failed
1448,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;2*row11,comb:-2*row0;1*row1;2*row11,2470703600 2124715518 1351267138 635538587 221056310 56862270 10816973 1521765 158325 12182 693 29 1 0 0 0 0 0 0,6872653391,true,true,false,true,266134297669.30614415259481094326443712553613506565,266134297669.30614415259481094326443712553613506565,516218950793.3393,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000010590281236187908948332308350966151906000824522785,0.00000000010590281236187908948332308350966151906000824522785,1.0539640669886580897838467193034159057014952773235,1.0539640669886580897838467193034159057014952773235,-4.2118571090336827158626776938888678988676884061066,-4.2118571090336827158626776938888678988676884061066,false,renyi_requirement_failed
1449,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;1*row2;-2*row11,comb:-2*row0;1*row1;1*row2;-2*row11,3037454006 2612100319 1661231959 781323679 271764033 69905807 13298260 1870840 194643 14976 852 36 1 0 0 0 0 0 0,8449159411,true,true,false,true,203291294808.84857123205652834694457180466269592980,203291294808.84857123205652834694457180466269592980,491491601384.0141,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000085585632929131826142651620821634941572456051651378,0.000000000085585632929131826142651620821634941572456051651378,1.0000000000541037932653335016703291914220402372768,1.0000000000541037932653335016703291914220402372768,-34.105479297523329251068437904433550027442045410949,-34.105479297523329251068437904433550027442045410949,false,renyi_requirement_failed
1450,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;1*row2;-1*row11,comb:-2*row0;1*row1;1*row2;-1*row11,2958944295 2544584814 1618293748 761128642 264739691 68098937 12954537 1822484 189612 14589 830 35 1 0 0 0 0 0 0,8230772215,true,true,false,true,156912618302.12933353093669642112741176219129475329,156912618302.12933353093669642112741176219129475329,367320634689.71344,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000067687958197641004766498150586456761603397529818214,0.000000000067687958197641004766498150586456761603397529818214,1.0000000000199044490114188021809395766270573728282,1.0000000000199044490114188021809395766270573728282,-35.548118108000941126443165595493639861350384925224,-35.548118108000941126443165595493639861350384925224,false,renyi_requirement_failed
1451,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;1*row2,comb:-2*row0;1*row1;1*row2,2880434584 2477069309 1575355537 740933605 257715349 66292067 12610814 1774128 184581 14202 808 34 1 0 0 0 0 0 0,8012385019,true,true,false,true,219698403953.49122990347893614280907287793602494847,219698403953.49122990347893614280907287793602494847,327965793830.52655,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000050649472771484958994589852877216730085251937276288,0.000000000050649472771484958994589852877216730085251937276288,1.0000000000106499901679214314443216065816777451612,1.0000000000106499901679214314443216065816777451612,-36.450356945206354921930096507778218146309649628874,-36.450356945206354921930096507778218146309649628874,false,renyi_requirement_failed
1452,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;1*row2;1*row11,comb:-2*row0;1*row1;1*row2;1*row11,2801924873 2409553804 1532417326 720738568 250691007 64485197 12267091 1725772 179550 13815 786 33 1 0 0 0 0 0 0,7793997823,true,true,false,true,282484189604.85312627602117586449073399368075514366,282484189604.85312627602117586449073399368075514366,399343628962.73065,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000071826595079758128415059174153374132592227563354521,0.000000000071826595079758128415059174153374132592227563354521,1.0000000000112568510628134453642258051953940608807,1.0000000000112568510628134453642258051953940608807,-36.370405732454404036493533961398009857889989888894,-36.370405732454404036493533961398009857889989888894,false,renyi_requirement_failed
1453,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;1*row2;2*row11,comb:-2*row0;1*row1;1*row2;2*row11,2723415162 2342038299 1489479115 700543531 243666665 62678327 11923368 1677416 174519 13428 764 32 1 0 0 0 0 0 0,7575610627,true,true,false,true,345269975256.21502264856341558617239510942548533885,345269975256.21502264856341558617239510942548533885,539134273515.94055,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000096343814271519690855571253101314145939494664724909,0.000000000096343814271519690855571253101314145939494664724909,1.0000000000159239175928748131371072593870969731455,1.0000000000159239175928748131371072593870969731455,-35.870013733223762098555235118398106360135944218303,-35.870013733223762098555235118398106360135944218303,false,renyi_requirement_failed
1454,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;2*row2;-2*row11,comb:-2*row0;1*row1;2*row2;-2*row11,3290165568 2829423100 1799443936 846328623 294374388 75721864 14404655 2026491 210837 16222 923 39 1 0 0 0 0 0 0,9152116647,true,true,false,true,229589398383.90776948801188243572589557959380381391,229589398383.90776948801188243572589557959380381391,549912440391.0406,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000089436071050061231079486736974062846237421642645636,0.000000000089436071050061231079486736974062846237421642645636,1.0000000000658998871108523632320906100733398471905,1.0000000000658998871108523632320906100733398471905,-33.820933049919964735716750144013682095768595797771,-33.820933049919964735716750144013682095768595797771,false,renyi_requirement_failed
1455,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;2*row2;-1*row11,comb:-2*row0;1*row1;2*row2;-1*row11,3211655857 2761907595 1756505725 826133586 287350046 73914994 14060932 1978135 205806 15835 901 38 1 0 0 0 0 0 0,8933729451,true,true,false,true,236048295889.03821202690530106403536974608064502648,236048295889.03821202690530106403536974608064502648,453128825493.30566,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000073249284387138371223377654891259666430015051134395,0.000000000073249284387138371223377654891259666430015051134395,1.0000000000310893667814358863934003526017691119675,1.0000000000310893667814358863934003526017691119675,-34.904787811147159778807067085316297334354667040161,-34.904787811147159778807067085316297334354667040161,false,renyi_requirement_failed
1456,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;2*row2,comb:-2*row0;1*row1;2*row2,3133146146 2694392090 1713567514 805938549 280325704 72108124 13717209 1929779 200775 15448 879 37 1 0 0 0 0 0 0,8715342255,true,true,false,true,298834081540.40010839944754078571703086182537522167,298834081540.40010839944754078571703086182537522167,433040912276.4934,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000061222725102444417186581385779933409994339999414415,0.000000000061222725102444417186581385779933409994339999414415,1.0000000000203061844318134882563380193116494732984,1.0000000000203061844318134882563380193116494732984,-35.519289863626676183715778828967518631557748336231,-35.519289863626676183715778828967518631557748336231,false,renyi_requirement_failed
1457,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;2*row2;1*row11,comb:-2*row0;1*row1;2*row2;1*row11,3054636435 2626876585 1670629303 785743512 273301362 70301254 13373486 1881423 195744 15061 857 36 1 0 0 0 0 0 0,8496955059,true,true,false,true,361619867191.76200477198978050739869197757010541686,361619867191.76200477198978050739869197757010541686,498998787306.918,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.000000000078634442879967425009094629128647226905860427698880,0.000000000078634442879967425009094629128647226905860427698880,1.0000000000197697003171749156035160687202015863307,1.0000000000197697003171749156035160687202015863307,-35.557918041899859374971523831593359318404639540219,-35.557918041899859374971523831593359318404639540219,false,renyi_requirement_failed
