parameter_set,epsilon,solver,embedding_precision,block_size,q,q_bits,power2_ceiling,absolute_gap,relative_gap,acceptance_ratio,expected_attempts,SD,RD,log2_renyi_minus_one,exact_linf_svp,heuristic_bkz,global_svp_certified,interval_post_verified,selected,status
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,1137473622,31,2147483648,1010010026,0.47032256890088319778442382812500000000000000000000,0.52967743109911680221557617187500000000000000000000,1.8879414928533613063424516054403941157942737770142,0.00000000065124035499641272796630820562007714437043588082045,1.0004786840009757013241035841237713955388377241229,-11.028638791788698787933890027845235088951392398731,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,439032398,29,536870912,97838514,0.18223843351006507873535156250000000000000000000000,0.81776156648993492126464843750000000000000000000000,1.2228503282347741453012312772416399210702441144218,0.0000000018340040743778618903893839831432558301558692928910,1.0338276408917445577945854738456835857747727122984,-4.8856536213468092468672688354462547267112934648371,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,220645202,28,268435456,47790254,0.17803256958723068237304687500000000000000000000000,0.82196743041276931762695312500000000000000000000000,1.2165932164706667856752217072909657015791351764812,0.0000000027899089071463123392511117646320285266613550142022,1.0285274209386891589320130883061596142989764450227,-5.1315068658186477728859445125444444601027984258587,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,2258006,22,4194304,1936298,0.46164941787719726562500000000000000000000000000000,0.53835058212280273437500000000000000000000000000000,1.8575256221639800779980212630081585257080804922573,0.00000020069184063417159862488504694311048617913564495207,1.0000001064779243632120691864288994387883155983689,-23.162942310877712819251184430855281099678858759633,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,216129190,28,268435456,52306266,0.19485602527856826782226562500000000000000000000000,0.80514397472143173217773437500000000000000000000000,1.2420138899331460040173194560160985195937670427581,0.0000000022130950084559316305243368493642728215553148032326,1.0500608759842388071620183058966023301321162954810,-4.3201726537013339486412261629899021007390609669340,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,434516386,29,536870912,102354526,0.19065016135573387145996093750000000000000000000000,0.80934983864426612854003906250000000000000000000000,1.2355596458449785596808310009280064296585583771287,0.0000000015474518361920862476972720482495421715924603137508,1.0445935042059011800593106863759455211710201650434,-4.4870226171281252581333081190566886262268519774158,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,1141989634,31,2147483648,1005494014,0.46821963693946599960327148437500000000000000000000,0.53178036306053400039672851562500000000000000000000,1.8804756050876728010650226269917262664049715883848,0.00000000075809120492643924408135959910277720298440038060701,1.0000697731716470476566888548569637068331386719111,-13.806968059377604273008264683250452476729955346073,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,923602438,30,1073741824,150139386,0.13982819952070713043212890625000000000000000000000,0.86017180047929286956787109375000000000000000000000,1.1625584556977966747203410911741226910880025199760,0.00000000073736070018051677386966130232794257328483627287552,1.0000002652103125027663956545552312049750746684867,-21.846359789562919063825499787440340005232559309550,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,705215242,30,1073741824,368526582,0.34321712516248226165771484375000000000000000000000,0.65678287483751773834228515625000000000000000000000,1.5225731947523618611748609937162986049016790819731,0.00000000073398515529709108949370556342481123064877307031166,1.0000000002061089540486392635386506619965819675796,-32.175873767232920105028493550876567442398859891681,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,486828046,29,536870912,50042866,0.093212101608514785766601562500000000000000000000000,0.90678789839148521423339843750000000000000000000000,1.1027937203108466762409986543790864505780753642119,0.0000000011088375695520391331516965259686444778621100754869,1.0000000003474495601509232756363599064105424322525,-31.422477394352281720571280430718145559908737778191,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,268440850,29,536870912,268430062,0.49998995289206504821777343750000000000000000000000,0.50001004710793495178222656250000000000000000000000,1.9999598123757989888647722580225774132364727648568,0.0000000025431943385579013080070879380477413606066115128036,1.0000000008514481654110825128357605543232342083936,-30.129362244901234269668559126914760246023867871238,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,1844946870,31,2147483648,302536778,0.14087966550141572952270507812500000000000000000000,0.85912033449858427047729492187500000000000000000000,1.1639812955697743209266508579729453130539200838884,0.00000000052095537929639017067781040758007184765166426780622,1.0000004965364788642970537531908531753805633934169,-20.941596952614232117732873225803907254606879755279,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,1626559674,31,2147483648,520923974,0.24257412832230329513549804687500000000000000000000,0.75742587167769670486450195312500000000000000000000,1.3202612128695869783379370808131814043731173923103,0.00000000047734543747337906206138825508645519235356636099644,1.0000000104052731722817436707721899644809150106389,-26.518109918088805922823637053611827641312133621309,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,1408172478,31,2147483648,739311170,0.34426859114319086074829101562500000000000000000000,0.65573140885680913925170898437500000000000000000000,1.5250146424179723245521348699445324623082144913217,0.00000000043960206070524536468857827495632598738433970647646,1.0000000001728975117356056805976212833911138988203,-32.429363842371933301691487039807053117612547021654,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,1189785282,31,2147483648,957698366,0.44596305396407842636108398437500000000000000000000,0.55403694603592157363891601562500000000000000000000,1.8049337813207206911809823514021246734501124884481,0.00000000054939254318160749858582181668448328396185517409315,1.0000000001697758610804073912840973283239522887904,-32.455649599377294664744463244099779886856455905494,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,971398086,30,1073741824,102343738,0.095315033569931983947753906250000000000000000000000,0.90468496643006801605224609375000000000000000000000,1.1053571542655891129684601828626621362315511089035,0.00000000082425967492822994087823948320635771514447355506957,1.0000000002613210589230173712688088015645955384638,-31.833457557933260655911677581758049381615116842223,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,20953498254,35,34359738368,13406240114,0.39017293934011831879615783691406250000000000000000,0.60982706065988168120384216308593750000000000000000,1.6398091598590590170576296934937573598730689545125,0.000000000051715378096636676923006200473972693616073052917338,1.0370537535901841196744445288481311766580373876542,-4.7542364930830925004037285139137370765480651767421,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,20735111058,35,34359738368,13624627310,0.39652884326642379164695739746093750000000000000000,0.60347115673357620835304260253906250000000000000000,1.6570800258503250115555759180540001330529647168481,0.000000000046872373404862334926566223946255922666451383375524,1.0479976992734084085818379986855337259913698907088,-4.3808909365741687143895822881502145632984871752317,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,20516723862,35,34359738368,13843014506,0.40288474719272926449775695800781250000000000000000,0.59711525280727073550224304199218750000000000000000,1.6747185661371260892783565407622192814596648490974,0.000000000048766249714718896909656043888310064377674051408813,1.0591748572898295554161979732323349659462643596904,-4.0788718681135833143814913201261812507187371668401,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,20298336666,35,34359738368,14061401702,0.40924065111903473734855651855468750000000000000000,0.59075934888096526265144348144531250000000000000000,1.6927366480009687706103002124676652557399256607640,0.000000000055442439542477522062621619004850757171603079942814,1.0705927599064465167607266331706380723781345998796,-3.8243359635401181994067095562616235275628729331064,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,20079949470,35,34359738368,14279788898,0.41559655504534021019935607910156250000000000000000,0.58440344495465978980064392089843750000000000000000,1.7111466549920556149686366715742537174820888630453,0.000000000062964091157761519136120418135921484536373171942472,1.0822592672508048259301227895448553544292843197210,-3.6036779691197319749434612152940684843168254993971,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,21656455490,35,34359738368,12703282878,0.36971419112524017691612243652343750000000000000000,0.63028580887475982308387756347656250000000000000000,1.5865818108538499344243336285683193302654348631822,0.000000000040670321123686047154973548097248094338364618803446,1.0036555561361819742495815611533794429793026855367,-8.0956933781075508217007991045060363555989974103725,false,true,false,true,false,renyi_requirement_failed
